latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
3.019,29.984,334.6,3.7,1.8,2021-01-29,1055,A,84,6.0NRT,298.4,184.1,D
3.347,31.993,328.8,2.5,1.5,2021-01-29,1055,A,76,6.0NRT,307.4,38.6,D
3.159,30.675,317.9,3.2,1.7,2021-01-29,1055,A,35,6.0NRT,296.3,44.5,D
3.467,32.514,328.9,2.3,1.5,2021-01-29,1055,A,48,6.0NRT,299.5,55.8,D
4.869,42.122,344.6,1.3,1.1,2021-01-29,1055,A,86,6.0NRT,320.3,38,D
4.867,42.11,343.6,1.3,1.1,2021-01-29,1055,A,85,6.0NRT,316.4,34.9,D
3.619,33.447,338.7,1.9,1.3,2021-01-29,1055,A,82,6.0NRT,308.4,64.1,D
4.879,42.121,382.5,1.3,1.1,2021-01-29,1055,A,100,6.0NRT,321.1,207.9,D
4.878,42.109,389.8,1.3,1.1,2021-01-29,1055,A,100,6.0NRT,320.9,259.2,D
3.704,33.947,350.1,1.7,1.3,2021-01-29,1055,A,94,6.0NRT,310.4,102.3,D
3.702,33.931,333.2,1.7,1.3,2021-01-29,1055,A,77,6.0NRT,311.4,34.8,D
3.418,32.004,338.5,2.5,1.5,2021-01-29,1055,A,87,6.0NRT,306.9,90.8,D
4.879,42.126,340.7,1.3,1.1,2021-01-29,1055,A,81,6.0NRT,319.8,25.6,D
4.877,42.114,398.7,1.3,1.1,2021-01-29,1055,A,100,6.0NRT,323.4,333.3,D
3.615,33.458,335.4,1.9,1.3,2021-01-29,1055,A,73,6.0NRT,309.3,47.6,D
4.887,42.113,334.8,1.3,1.1,2021-01-29,1055,A,69,6.0NRT,318.2,12,D
3.702,33.94,351.9,1.7,1.3,2021-01-29,1055,A,95,6.0NRT,311.9,110,D
3.478,32.506,330.9,2.3,1.5,2021-01-29,1055,A,60,6.0NRT,300.5,61.9,D
3.416,32.02,328.8,2.5,1.5,2021-01-29,1055,A,75,6.0NRT,306.2,41.9,D
3.413,31.998,332,2.5,1.5,2021-01-29,1055,A,74,6.0NRT,307.4,59.1,D
2.99,29,319.7,4.4,1.9,2021-01-29,1055,A,64,6.0NRT,295.2,103.3,D
2.992,28.995,318.3,4.4,1.9,2021-01-29,1055,A,32,6.0NRT,295.1,83.9,D
3.845,34.204,330.7,1.6,1.3,2021-01-29,1055,A,69,6.0NRT,302.1,36.5,D
3.486,31.799,327.3,2.6,1.5,2021-01-29,1055,A,64,6.0NRT,306.9,43.2,D
3.881,34.211,330.9,1.6,1.3,2021-01-29,1055,A,56,6.0NRT,307.7,27.3,D
3.872,34.152,344.8,1.7,1.3,2021-01-29,1055,A,89,6.0NRT,307.1,78.7,D
3.87,34.138,377.7,1.7,1.3,2021-01-29,1055,A,100,6.0NRT,306.3,276.8,D
3.584,32.253,339.4,2.4,1.5,2021-01-29,1055,A,87,6.0NRT,310.2,79.5,D
3.581,32.231,343.2,2.4,1.5,2021-01-29,1055,A,90,6.0NRT,310.6,99,D
3.524,31.58,324,2.7,1.6,2021-01-29,1055,A,60,6.0NRT,303.2,34.3,D
3.515,31.574,327.2,2.7,1.6,2021-01-29,1055,A,75,6.0NRT,303.6,49.8,D
3.984,34.436,331.6,1.6,1.2,2021-01-29,1055,A,59,6.0NRT,305.5,43.4,D
3.982,34.422,329.3,1.6,1.2,2021-01-29,1055,A,54,6.0NRT,304.3,33.9,D
3.914,33.894,338.7,1.7,1.3,2021-01-29,1055,A,75,6.0NRT,312,46.6,D
3.93,33.923,338.4,1.7,1.3,2021-01-29,1055,A,74,6.0NRT,307.6,51.8,D
3.925,33.892,338.4,1.7,1.3,2021-01-29,1055,A,77,6.0NRT,312.9,47.3,D
3.792,32.057,332,2.4,1.5,2021-01-29,1055,A,74,6.0NRT,306,59.5,D
3.787,32.05,328.9,2.4,1.5,2021-01-29,1055,A,39,6.0NRT,305.3,51,D
3.714,31.582,324.1,2.7,1.6,2021-01-29,1055,A,55,6.0NRT,300.9,42.8,D
3.455,29.745,316.4,3.8,1.8,2021-01-29,1055,A,49,6.0NRT,299,44.3,D
3.318,28.884,316.9,4.4,1.9,2021-01-29,1055,A,50,6.0NRT,295.8,70.5,D
3.913,31.642,326.1,2.6,1.6,2021-01-29,1055,A,57,6.0NRT,304.6,35.9,D
3.67,30.156,316.2,3.4,1.7,2021-01-29,1055,A,47,6.0NRT,298.8,34.7,D
3.816,30.783,320.8,3.1,1.7,2021-01-29,1055,A,38,6.0NRT,301.7,35.2,D
3.811,30.755,322.2,3.1,1.7,2021-01-29,1055,A,58,6.0NRT,300.7,44.2,D
4.141,32.808,320,2.1,1.4,2021-01-29,1055,A,27,6.0NRT,299.9,30.2,D
4.028,32.069,321.7,2.4,1.5,2021-01-29,1055,A,58,6.0NRT,301.4,19,D
4.025,32.048,327.7,2.4,1.5,2021-01-29,1055,A,76,6.0NRT,300.7,42.6,D
3.898,31.22,327.8,2.8,1.6,2021-01-29,1055,A,75,6.0NRT,304.2,54.2,D
3.826,30.753,322.1,3.1,1.7,2021-01-29,1055,A,44,6.0NRT,301.8,42.9,D
3.912,31.218,327.7,2.8,1.6,2021-01-29,1055,A,77,6.0NRT,305.1,50.4,D
3.626,29.245,318,4.1,1.9,2021-01-29,1055,A,58,6.0NRT,296.4,62.3,D
3.568,28.871,324.1,4.4,1.9,2021-01-29,1055,A,72,6.0NRT,296.1,114.1,D
3.562,28.832,326.1,4.4,1.9,2021-01-29,1055,A,71,6.0NRT,297,137.9,D
4.052,31.956,331.2,2.4,1.5,2021-01-29,1055,A,80,6.0NRT,304.1,56.9,D
3.85,30.606,322.9,3.2,1.7,2021-01-29,1055,A,54,6.0NRT,302.3,53.6,D
3.901,31.215,328.5,2.8,1.6,2021-01-29,1055,A,72,6.0NRT,304.7,54.4,D
4.278,33.508,321.4,1.8,1.3,2021-01-29,1055,A,42,6.0NRT,293.5,32.4,D
3.915,31.213,325.3,2.8,1.6,2021-01-29,1055,A,58,6.0NRT,305.4,36.2,D
4.06,31.95,330.2,2.4,1.5,2021-01-29,1055,A,79,6.0NRT,303.7,54.7,D
3.63,29.24,316.6,4.1,1.9,2021-01-29,1055,A,35,6.0NRT,296.6,53.3,D
3.57,28.867,324.9,4.4,1.9,2021-01-29,1055,A,72,6.0NRT,296.1,122.4,D
3.564,28.828,322.7,4.4,1.9,2021-01-29,1055,A,68,6.0NRT,297.1,106.4,D
4.014,31.567,321,2.6,1.6,2021-01-29,1055,A,54,6.0NRT,303.7,21.9,D
3.863,30.6,322.1,3.2,1.7,2021-01-29,1055,A,67,6.0NRT,302.1,50.7,D
4.08,31.717,338.6,2.5,1.5,2021-01-29,1055,A,87,6.0NRT,303.5,104.1,D
4.076,31.694,328.1,2.6,1.5,2021-01-29,1055,A,76,6.0NRT,304.1,48.8,D
4.093,31.715,347.7,2.5,1.5,2021-01-29,1055,A,93,6.0NRT,304.8,166.1,D
4.09,31.692,330.3,2.6,1.5,2021-01-29,1055,A,79,6.0NRT,305.6,57.6,D
4.255,32.702,321.5,2.1,1.4,2021-01-29,1055,A,32,6.0NRT,301.8,24.6,D
3.929,30.532,319.8,3.2,1.7,2021-01-29,1055,A,48,6.0NRT,302.6,32.4,D
4.087,31.709,363.6,2.5,1.5,2021-01-29,1055,A,100,6.0NRT,305.7,318.9,D
4.882,36.812,342,1.1,1,2021-01-29,1055,A,59,6.0NRT,318.7,27.8,D
4.258,32.713,323.4,2.1,1.4,2021-01-29,1055,A,56,6.0NRT,302,29.8,D
4.313,32.983,337.8,2,1.4,2021-01-29,1055,A,85,6.0NRT,307.4,55.9,D
4.31,32.965,352.1,2,1.4,2021-01-29,1055,A,95,6.0NRT,307.2,134.2,D
3.78,29.601,318.6,3.8,1.8,2021-01-29,1055,A,36,6.0NRT,301.1,43.2,D
4.325,32.981,368.1,2,1.4,2021-01-29,1055,A,100,6.0NRT,307.8,252,D
4.323,32.963,369.8,2,1.4,2021-01-29,1055,A,100,6.0NRT,306.4,271.5,D
4.338,32.979,356.9,2,1.4,2021-01-29,1055,A,98,6.0NRT,306.5,167.7,D
4.335,32.961,349.6,2,1.4,2021-01-29,1055,A,94,6.0NRT,305.1,123.2,D
3.979,30.458,326.6,3.2,1.7,2021-01-29,1055,A,73,6.0NRT,302.7,72.2,D
4.714,35.265,346.2,1.3,1.1,2021-01-29,1055,A,90,6.0NRT,306.3,61,D
4.712,35.253,336.7,1.3,1.1,2021-01-29,1055,A,79,6.0NRT,307.6,35.9,D
4.724,35.263,347.3,1.3,1.1,2021-01-29,1055,A,91,6.0NRT,305.6,66.4,D
4.723,35.252,349.5,1.3,1.1,2021-01-29,1055,A,93,6.0NRT,307.2,73.5,D
4.721,35.259,368,1.3,1.1,2021-01-29,1055,A,100,6.0NRT,308.8,150.9,D
3.976,30.454,327.2,3.2,1.7,2021-01-29,1055,A,73,6.0NRT,302.7,75.1,D
4.63,34.378,334.4,1.6,1.2,2021-01-29,1055,A,71,6.0NRT,308.4,41.5,D
4.039,30.559,321.7,3.2,1.7,2021-01-29,1055,A,60,6.0NRT,304.2,32.2,D
3.962,29.869,326.8,3.6,1.8,2021-01-29,1055,A,72,6.0NRT,304.3,78.8,D
3.957,29.837,321.1,3.6,1.8,2021-01-29,1055,A,42,6.0NRT,303,45.5,D
4.396,32.51,330.8,2.2,1.4,2021-01-29,1055,A,63,6.0NRT,297.7,58.8,D
4.393,32.491,344.7,2.2,1.4,2021-01-29,1055,A,91,6.0NRT,302.7,123.6,D
4.409,32.508,342.6,2.2,1.4,2021-01-29,1055,A,77,6.0NRT,299.8,114,D
4.406,32.489,348.6,2.2,1.4,2021-01-29,1055,A,93,6.0NRT,304,148,D
3.956,29.863,323.6,3.6,1.8,2021-01-29,1055,A,44,6.0NRT,304.4,52.2,D
4.515,33.258,327.6,1.9,1.3,2021-01-29,1055,A,32,6.0NRT,308,23.6,D
4.396,32.503,343.6,2.2,1.4,2021-01-29,1055,A,90,6.0NRT,301.1,120.1,D
4.393,32.484,331.2,2.2,1.4,2021-01-29,1055,A,60,6.0NRT,301.9,58.1,D
3.972,29.861,323.5,3.6,1.8,2021-01-29,1055,A,47,6.0NRT,304.2,52.6,D
4.409,32.501,351.9,2.2,1.4,2021-01-29,1055,A,90,6.0NRT,302.5,171,D
4.406,32.482,331.9,2.2,1.4,2021-01-29,1055,A,54,6.0NRT,303,61.3,D
4.369,32.161,345.9,2.3,1.5,2021-01-29,1055,A,91,6.0NRT,303.9,142.2,D
4.366,32.141,387.5,2.3,1.5,2021-01-29,1055,A,100,6.0NRT,306.2,598.1,D
4.382,32.159,335.7,2.3,1.5,2021-01-29,1055,A,83,6.0NRT,304.9,83.4,D
4.379,32.139,333.2,2.3,1.5,2021-01-29,1055,A,81,6.0NRT,304.3,69.5,D
4.395,32.157,327.1,2.3,1.5,2021-01-29,1055,A,72,6.0NRT,304.6,45.9,D
4.125,30.423,327.8,3.2,1.7,2021-01-29,1055,A,73,6.0NRT,304,73,D
4.121,30.394,329.9,3.2,1.7,2021-01-29,1055,A,77,6.0NRT,304.3,89.7,D
4.177,30.356,331.5,3.3,1.7,2021-01-29,1055,A,79,6.0NRT,302.5,107.8,D
4.163,30.268,322.1,3.3,1.7,2021-01-29,1055,A,33,6.0NRT,301.8,41.9,D
4.522,32.557,341.9,2.1,1.4,2021-01-29,1055,A,73,6.0NRT,303.9,100.6,D
4.519,32.538,331.7,2.2,1.4,2021-01-29,1055,A,50,6.0NRT,301,53.1,D
4.174,30.352,333.2,3.3,1.7,2021-01-29,1055,A,81,6.0NRT,302.5,123.3,D
4.164,30.293,319.7,3.3,1.7,2021-01-29,1055,A,47,6.0NRT,301.9,36.5,D
4.16,30.264,319.7,3.3,1.7,2021-01-29,1055,A,43,6.0NRT,301.7,34.9,D
4.535,32.555,331.1,2.1,1.4,2021-01-29,1055,A,71,6.0NRT,300.2,46.2,D
4.532,32.536,324.6,2.2,1.4,2021-01-29,1055,A,40,6.0NRT,300.3,24.5,D
4.55,32.572,327.4,2.1,1.4,2021-01-29,1055,A,34,6.0NRT,302.6,27.3,D
4.215,30.315,334.1,3.3,1.7,2021-01-29,1055,A,82,6.0NRT,300,134.7,D
4.434,31.637,345.8,2.5,1.5,2021-01-29,1055,A,92,6.0NRT,307.5,136.9,D
4.43,31.615,333,2.6,1.5,2021-01-29,1055,A,81,6.0NRT,309.7,55.6,D
4.269,30.567,320,3.1,1.7,2021-01-29,1055,A,45,6.0NRT,301.1,35.5,D
4.179,29.985,327.3,3.5,1.8,2021-01-29,1055,A,73,6.0NRT,303.2,84.7,D
4.174,29.954,334.7,3.5,1.8,2021-01-29,1055,A,82,6.0NRT,302.1,147.2,D
5.378,37.942,328.2,1,1,2021-01-29,1055,A,63,6.0NRT,305.3,15.6,D
4.227,30.193,321.6,3.4,1.7,2021-01-29,1055,A,58,6.0NRT,302.8,44.4,D
4.22,30.041,328.7,3.4,1.7,2021-01-29,1055,A,75,6.0NRT,303.6,91,D
4.215,30.01,322.7,3.5,1.8,2021-01-29,1055,A,62,6.0NRT,303.5,50.6,D
4.427,31.632,345.1,2.5,1.5,2021-01-29,1055,A,91,6.0NRT,308.5,129.4,D
4.212,30.308,329.8,3.3,1.7,2021-01-29,1055,A,76,6.0NRT,300,102.4,D
4.178,30.102,319.2,3.4,1.7,2021-01-29,1055,A,40,6.0NRT,301.9,33.1,D
5.405,37.931,339.3,1,1,2021-01-29,1055,A,84,6.0NRT,308.7,30.4,D
4.268,30.56,318.8,3.1,1.7,2021-01-29,1055,A,24,6.0NRT,301.4,29,D
4.174,29.978,335.8,3.5,1.8,2021-01-29,1055,A,83,6.0NRT,303.6,157.4,D
4.169,29.947,328.3,3.5,1.8,2021-01-29,1055,A,74,6.0NRT,302.1,97.2,D
4.223,30.186,320.8,3.4,1.7,2021-01-29,1055,A,55,6.0NRT,303,39.5,D
4.215,30.034,331.6,3.4,1.7,2021-01-29,1055,A,79,6.0NRT,303.4,114.4,D
4.582,32.178,327.1,2.3,1.5,2021-01-29,1055,A,65,6.0NRT,304.5,30.2,D
4.324,30.523,347.3,3.1,1.7,2021-01-29,1055,A,92,6.0NRT,302.3,245.8,D
4.319,30.495,328.1,3.2,1.7,2021-01-29,1055,A,74,6.0NRT,299.7,84.6,D
4.736,33.019,340.1,2,1.4,2021-01-29,1055,A,75,6.0NRT,294.3,91.7,D
4.748,33.017,361,2,1.4,2021-01-29,1055,A,75,6.0NRT,296,214.9,D
4.746,32.999,333.2,2,1.4,2021-01-29,1055,A,67,6.0NRT,299.7,66.1,D
4.313,30.049,318.8,3.4,1.7,2021-01-29,1055,A,28,6.0NRT,300.2,34,D
4.739,33.013,358.8,2,1.4,2021-01-29,1055,A,93,6.0NRT,302.7,198.4,D
4.337,30.516,322.3,3.1,1.7,2021-01-29,1055,A,61,6.0NRT,300.8,49.8,D
4.751,33.011,326.3,2,1.4,2021-01-29,1055,A,55,6.0NRT,289,40.2,D
6.642,46.106,328,2.9,1.6,2021-01-29,1055,A,51,6.0NRT,316.3,34,D
4.712,32.514,338.1,2.1,1.4,2021-01-29,1055,A,76,6.0NRT,302.6,80.2,D
4.323,30.043,320.7,3.4,1.7,2021-01-29,1055,A,54,6.0NRT,300.1,48,D
4.283,29.795,322,3.6,1.8,2021-01-29,1055,A,55,6.0NRT,301.3,59.5,D
4.278,29.763,342.7,3.6,1.8,2021-01-29,1055,A,89,6.0NRT,300.5,241.1,D
4.299,29.792,338.4,3.6,1.8,2021-01-29,1055,A,86,6.0NRT,302.7,187.3,D
4.294,29.76,343.9,3.6,1.8,2021-01-29,1055,A,90,6.0NRT,303.6,248.4,D
4.485,30.878,324,2.9,1.6,2021-01-29,1055,A,66,6.0NRT,302.9,40.6,D
4.315,29.79,325.7,3.6,1.8,2021-01-29,1055,A,63,6.0NRT,302.5,74.8,D
4.795,32.805,338.3,2,1.4,2021-01-29,1055,A,85,6.0NRT,304.1,72.1,D
4.792,32.787,356.1,2,1.4,2021-01-29,1055,A,97,6.0NRT,302.2,175,D
4.674,32.011,323.7,2.4,1.5,2021-01-29,1055,A,53,6.0NRT,304.8,22.6,D
4.671,31.99,326.3,2.4,1.5,2021-01-29,1055,A,71,6.0NRT,304.5,32.4,D
4.331,29.787,332.3,3.6,1.8,2021-01-29,1055,A,79,6.0NRT,302,126,D
4.326,29.755,336.4,3.6,1.8,2021-01-29,1055,A,84,6.0NRT,300.1,154.7,D
4.347,29.785,361.3,3.6,1.8,2021-01-29,1055,A,100,6.0NRT,304.7,490.3,D
4.342,29.753,348.2,3.6,1.8,2021-01-29,1055,A,93,6.0NRT,301.6,282.6,D
4.638,31.592,344.8,2.5,1.5,2021-01-29,1055,A,91,6.0NRT,306.7,131.8,D
4.635,31.57,371.4,2.6,1.5,2021-01-29,1055,A,100,6.0NRT,308,406,D
4.525,30.845,342.1,2.9,1.6,2021-01-29,1055,A,89,6.0NRT,301.6,159.6,D
4.521,30.819,347.2,3,1.6,2021-01-29,1055,A,92,6.0NRT,301.9,209.7,D
4.454,30.382,333.5,3.2,1.7,2021-01-29,1055,A,81,6.0NRT,300.3,123.8,D
4.362,29.782,356.8,3.6,1.8,2021-01-29,1055,A,98,6.0NRT,303.4,412.2,D
4.357,29.75,329.3,3.6,1.8,2021-01-29,1055,A,75,6.0NRT,303.8,84.2,D
4.798,32.798,343.4,2,1.4,2021-01-29,1055,A,90,6.0NRT,303.4,96.9,D
4.795,32.78,328,2,1.4,2021-01-29,1055,A,50,6.0NRT,300.8,34.2,D
4.487,30.871,324.5,2.9,1.6,2021-01-29,1055,A,56,6.0NRT,303,41.5,D
4.309,29.784,329.2,3.6,1.8,2021-01-29,1055,A,75,6.0NRT,303.1,98.5,D
5.607,38.054,327.4,1,1,2021-01-29,1055,A,54,6.0NRT,312.4,8.9,D
5.606,38.045,326.4,1,1,2021-01-29,1055,A,56,6.0NRT,310,7.9,D
4.684,32.002,328,2.4,1.5,2021-01-29,1055,A,74,6.0NRT,304.9,36.7,D
4.631,31.587,357.4,2.5,1.5,2021-01-29,1055,A,98,6.0NRT,308.1,241.3,D
4.628,31.564,351.3,2.6,1.5,2021-01-29,1055,A,95,6.0NRT,306.6,185.7,D
4.34,29.779,361.8,3.6,1.8,2021-01-29,1055,A,100,6.0NRT,303.5,495.1,D
4.335,29.747,341.8,3.6,1.8,2021-01-29,1055,A,88,6.0NRT,300.6,202.9,D
4.806,32.609,332.3,2.1,1.4,2021-01-29,1055,A,76,6.0NRT,306.3,57,D
4.803,32.59,333.7,2.1,1.4,2021-01-29,1055,A,81,6.0NRT,306.3,59.4,D
4.645,31.584,334.1,2.5,1.5,2021-01-29,1055,A,82,6.0NRT,306.3,65.1,D
4.641,31.562,330.8,2.6,1.5,2021-01-29,1055,A,74,6.0NRT,305.9,47,D
4.634,31.516,332.7,2.6,1.5,2021-01-29,1055,A,80,6.0NRT,306.8,57,D
4.526,30.838,352.6,2.9,1.6,2021-01-29,1055,A,96,6.0NRT,302.4,261.1,D
4.522,30.812,334.5,3,1.6,2021-01-29,1055,A,82,6.0NRT,301.7,105,D
4.457,30.404,322.1,3.2,1.7,2021-01-29,1055,A,60,6.0NRT,299.5,52.1,D
4.452,30.376,327.5,3.2,1.7,2021-01-29,1055,A,73,6.0NRT,300.1,83.2,D
4.356,29.777,371,3.6,1.8,2021-01-29,1055,A,100,6.0NRT,304.6,682.6,D
4.644,31.492,329.8,2.6,1.5,2021-01-29,1055,A,76,6.0NRT,307,40.4,D
4.56,30.67,328.2,3,1.7,2021-01-29,1055,A,74,6.0NRT,302.1,68,D
4.556,30.643,322.8,3,1.7,2021-01-29,1055,A,49,6.0NRT,302.6,37.8,D
4.49,30.222,321.4,3.3,1.7,2021-01-29,1055,A,57,6.0NRT,301.1,42.3,D
5.628,37.756,347.4,1,1,2021-01-29,1055,A,92,6.0NRT,312.7,39.3,D
5.627,37.747,337,1,1,2021-01-29,1055,A,82,6.0NRT,311.5,20.6,D
4.575,30.667,325.7,3,1.7,2021-01-29,1055,A,56,6.0NRT,302.2,47.2,D
4.927,32.905,345.2,2,1.4,2021-01-29,1055,A,91,6.0NRT,302.1,102.7,D
4.56,30.665,331.7,3,1.7,2021-01-29,1055,A,79,6.0NRT,301.9,89.4,D
4.93,32.899,340.8,2,1.4,2021-01-29,1055,A,87,6.0NRT,304.9,80.7,D
4.574,30.662,326.4,3,1.7,2021-01-29,1055,A,70,6.0NRT,302.4,51.9,D
4.502,30.215,322.4,3.3,1.7,2021-01-29,1055,A,60,6.0NRT,301,47.9,D
4.593,30.686,322.7,3,1.7,2021-01-29,1055,A,49,6.0NRT,303.8,31.1,D
5.731,38.021,335.2,1,1,2021-01-29,1055,A,81,6.0NRT,311.2,21.2,D
5.491,36.375,329.8,1.1,1.1,2021-01-29,1055,A,61,6.0NRT,307.6,19.2,D
4.295,28.624,321.5,4.4,1.9,2021-01-29,1055,A,57,6.0NRT,298.8,103.6,D
4.256,28.384,321.4,4.6,2,2021-01-29,1055,A,57,6.0NRT,294.9,124.8,D
4.612,30.517,327.3,3.1,1.7,2021-01-29,1055,A,72,6.0NRT,304.1,55.1,D
4.576,30.292,323.7,3.2,1.7,2021-01-29,1055,A,40,6.0NRT,303.4,46.9,D
4.627,30.514,378.2,3.1,1.7,2021-01-29,1055,A,100,6.0NRT,306,682.9,D
4.622,30.486,365.9,3.1,1.7,2021-01-29,1055,A,100,6.0NRT,302.3,467.3,D
5.713,37.711,323,1,1,2021-01-29,1055,A,46,6.0NRT,309.5,7.5,D
4.646,30.54,326.7,3.1,1.7,2021-01-29,1055,A,71,6.0NRT,303.7,44.7,D
4.641,30.512,352.6,3.1,1.7,2021-01-29,1055,A,96,6.0NRT,303,274.1,D
4.637,30.484,357.2,3.1,1.7,2021-01-29,1055,A,98,6.0NRT,303.5,340.5,D
4.445,29.244,320.5,3.9,1.8,2021-01-29,1055,A,49,6.0NRT,300.7,65.3,D
4.611,30.51,326.9,3.1,1.7,2021-01-29,1055,A,72,6.0NRT,303,55.3,D
4.297,28.616,319.9,4.4,1.9,2021-01-29,1055,A,38,6.0NRT,298.6,85.6,D
4.631,30.535,344,3.1,1.7,2021-01-29,1055,A,90,6.0NRT,304.7,179.2,D
4.626,30.507,377.9,3.1,1.7,2021-01-29,1055,A,100,6.0NRT,305,677.1,D
4.621,30.48,357,3.1,1.7,2021-01-29,1055,A,98,6.0NRT,301.5,339.4,D
4.645,30.533,335.9,3.1,1.7,2021-01-29,1055,A,84,6.0NRT,303.5,110.7,D
4.641,30.505,353.3,3.1,1.7,2021-01-29,1055,A,96,6.0NRT,302.6,286.8,D
4.636,30.477,347.9,3.1,1.7,2021-01-29,1055,A,93,6.0NRT,303.2,235.2,D
4.451,29.236,324,3.9,1.8,2021-01-29,1055,A,65,6.0NRT,301.1,93.1,D
4.98,32.295,371.8,2.2,1.4,2021-01-29,1055,A,100,6.0NRT,307.4,333.7,D
4.977,32.276,342.7,2.2,1.4,2021-01-29,1055,A,89,6.0NRT,302.8,100,D
5.703,37.064,330.3,1.1,1,2021-01-29,1055,A,65,6.0NRT,315,10.6,D
5.489,35.602,333.2,1.2,1.1,2021-01-29,1055,A,78,6.0NRT,311.7,24,D
5.488,35.59,339.4,1.3,1.1,2021-01-29,1055,A,85,6.0NRT,310.8,37.1,D
4.993,32.293,344.7,2.2,1.4,2021-01-29,1055,A,91,6.0NRT,304.3,113.5,D
4.353,28.189,319.1,4.8,2,2021-01-29,1055,A,43,6.0NRT,296.5,97,D
5.764,37.299,328.3,1,1,2021-01-29,1055,A,62,6.0NRT,308.4,10.9,D
4.991,32.288,343.5,2.2,1.4,2021-01-29,1055,A,90,6.0NRT,304.4,107.4,D
5.789,37.408,336.3,1,1,2021-01-29,1055,A,82,6.0NRT,311.9,18.5,D
5.788,37.399,336.6,1,1,2021-01-29,1055,A,80,6.0NRT,311.5,20,D
5.052,32.339,347.5,2.2,1.4,2021-01-29,1055,A,93,6.0NRT,301.3,139.6,D
5.049,32.319,335.4,2.2,1.4,2021-01-29,1055,A,83,6.0NRT,302.3,75.4,D
5.083,32.373,327.4,2.2,1.4,2021-01-29,1055,A,74,6.0NRT,301.7,48.6,D
5.812,37.119,328.6,1.1,1,2021-01-29,1055,A,63,6.0NRT,310.7,9.5,D
4.621,29.203,325.4,3.9,1.8,2021-01-29,1055,A,69,6.0NRT,300.3,105.5,D
4.599,29.062,318.8,4.1,1.9,2021-01-29,1055,A,35,6.0NRT,301.8,52.3,D
4.637,29.201,324.7,3.9,1.8,2021-01-29,1055,A,68,6.0NRT,299.7,103.3,D
4.593,29.092,319.4,4,1.9,2021-01-29,1055,A,47,6.0NRT,300.9,59.3,D
4.627,29.195,330.5,3.9,1.8,2021-01-29,1055,A,78,6.0NRT,300.6,151.9,D
5.718,36.103,336,1.2,1.1,2021-01-29,1055,A,82,6.0NRT,312.9,23.8,D
5.709,36.04,347.2,1.2,1.1,2021-01-29,1055,A,92,6.0NRT,310.5,52.2,D
5.707,36.029,348.1,1.2,1.1,2021-01-29,1055,A,93,6.0NRT,309.7,55.2,D
4.898,30.591,323.5,3,1.7,2021-01-29,1055,A,66,6.0NRT,304.9,40,D
5.426,33.941,329.9,1.6,1.3,2021-01-29,1055,A,76,6.0NRT,307.5,25.6,D
4.593,28.555,318.5,4.4,1.9,2021-01-29,1055,A,41,6.0NRT,299.2,80.4,D
5.971,37.515,332.8,1,1,2021-01-29,1055,A,54,6.0NRT,313.5,16.7,D
4.818,29.774,319.6,3.5,1.8,2021-01-29,1055,A,47,6.0NRT,301.8,55.4,D
5.83,36.238,340.3,1.1,1.1,2021-01-29,1055,A,87,6.0NRT,313.8,28.8,D
5.828,36.228,335.5,1.1,1.1,2021-01-29,1055,A,82,6.0NRT,313.6,18.6,D
4.92,30.154,325,3.3,1.7,2021-01-29,1055,A,69,6.0NRT,303.7,63.7,D
4.907,30.066,321,3.3,1.7,2021-01-29,1055,A,51,6.0NRT,303.1,39.5,D
4.858,29.762,337.1,3.5,1.8,2021-01-29,1055,A,85,6.0NRT,302,183.9,D
4.865,29.599,319.4,3.6,1.8,2021-01-29,1055,A,45,6.0NRT,300.5,53.1,D
4.918,30.147,324.5,3.3,1.7,2021-01-29,1055,A,62,6.0NRT,303.4,54.7,D
4.903,30.06,322.9,3.3,1.7,2021-01-29,1055,A,58,6.0NRT,302.9,46.6,D
4.858,29.787,319.8,3.5,1.8,2021-01-29,1055,A,43,6.0NRT,301.7,44.3,D
4.853,29.756,327,3.5,1.8,2021-01-29,1055,A,72,6.0NRT,300.7,96.3,D
6.151,37.993,329.7,1,1,2021-01-29,1055,A,54,6.0NRT,313.5,11.3,D
6.177,37.98,330.7,1,1,2021-01-29,1055,A,70,6.0NRT,314.6,10.6,D
5.916,36.197,333.7,1.1,1.1,2021-01-29,1055,A,64,6.0NRT,315.5,15.3,D
5.406,32.758,335.8,2,1.4,2021-01-29,1055,A,78,6.0NRT,303.5,63.8,D
5.418,32.756,347.6,2,1.4,2021-01-29,1055,A,93,6.0NRT,304,121.4,D
5.436,32.789,330.3,2,1.4,2021-01-29,1055,A,64,6.0NRT,305.8,36.2,D
5.02,30.101,332.5,3.3,1.7,2021-01-29,1055,A,80,6.0NRT,304.3,110.7,D
5.994,36.402,339.1,1.1,1.1,2021-01-29,1055,A,85,6.0NRT,305.9,30.3,D
5.022,29.917,356.7,3.4,1.7,2021-01-29,1055,A,98,6.0NRT,304.3,393.2,D
5.018,29.886,374.4,3.4,1.7,2021-01-29,1055,A,100,6.0NRT,304.6,719.8,D
4.845,28.777,327.7,4.2,1.9,2021-01-29,1055,A,73,6.0NRT,303.9,119.7,D
6,36.406,334,1.1,1.1,2021-01-29,1055,A,80,6.0NRT,306.4,20.7,D
